element	CFC-11	CFC-12	CFC-113
unit	pptv	pptv	pptv
15/09/2004	466.62611	479.384351	64.1056903
15/09/2004	474.232445	486.310001	70.8547912
04/11/2004	502.430213	552.223732	58.1440237
16/12/2004	466.771535	576.656681	55.1003519
03/07/2006	460.181997	408.010553	52.3564432
07/11/2013	295.392662	552.335222	68.8033598
04/06/2014	307.751299	568.691408	62.1877716
11/05/2015	370.959366	211.286863	49.5713622
09/07/2015	378.320154	NaN	49.5713622

