date,concentration
1971.704109589041,138.8763133
1971.786301369863,127.0105996
1971.8712328767124,63.31544839
1971.9534246575342,60.94230565
1972.0382513661202,87.14180154
1972.2021857923498,119.70132
1972.2868852459017,124.1628283
1972.3688524590164,157.4817525
1972.4535519125684,206.368493
1972.535519125683,195.1672592
1972.620218579235,141.6291589
1972.704918032787,88.94539002
1972.7868852459017,43.47597506
1972.8715846994535,46.13389493
1973.0383561643835,51.92436323
1973.123287671233,138.9712391
1973.2,110.6833776
1973.2849315068493,118.9419143
1973.3671232876711,180.7385513
1973.4520547945206,162.0381865
1973.5342465753424,117.7078801
1973.6191780821919,136.693022
1973.704109589041,54.20258026
1973.786301369863,94.16630406
1973.8712328767124,51.16495755
1973.9534246575342,75.94056779
1974.0383561643835,43.00134651
1974.123287671233,55.24676307
1974.2,88.66061289
1974.2849315068493,130.9974794
1974.3671232876711,254.3059764
1974.4520547945206,359.7684399
1974.5342465753424,214.532104
1974.6191780821919,157.5766782
1974.704109589041,79.07311621
1974.786301369863,78.59848766
1974.8712328767124,97.77348103
1974.9534246575342,72.52324224
1975.0383561643835,76.13041921
1975.123287671233,204.0902759
1975.2,150.9318785
1975.2849315068493,197.4454763
1975.3671232876711,140.4900504
1975.4520547945206,165.1707349
1975.5342465753424,142.3885646
1975.6191780821919,111.9174118
1975.704109589041,243.1047426
1975.786301369863,73.0927965
1975.8712328767124,50.97510613
1975.9534246575342,39.20431812
1976.0382513661202,113.9108517
1976.122950819672,78.21878482
1976.2021857923498,183.2066198
1976.2868852459017,90.36927567
1976.3688524590164,163.2722207
1976.4535519125684,99.67199522
1976.535519125683,109.1645662
1976.620218579235,106.3167949
1976.704918032787,68.2515853
1976.7868852459017,42.24194083
1976.8715846994535,30.66100424
1976.9535519125684,31.13563279
1977.0383561643835,36.64132396
1977.123287671233,32.55951844
1977.2,60.27782568
1977.2849315068493,88.66061289
1977.3671232876711,110.1138233
1977.4520547945206,139.5407933
1977.5342465753424,141.4393075
1977.6191780821919,116.758623
1977.704109589041,101.5705094
1977.786301369863,66.92262536
1977.8712328767124,46.98822632
1977.9534246575342,39.86879809
1978.0383561643835,50.88018042
1978.123287671233,94.16630406
1978.2,80.30715044
1978.2849315068493,112.0123375
1978.3671232876711,111.0630804
1978.4520547945206,147.1348501
1978.5342465753424,94.92570974
1978.6191780821919,90.36927567
1978.704109589041,44.71000929
1978.786301369863,45.46941496
1978.8712328767124,37.78043247
1978.9534246575342,48.12733484
1979.0383561643835,39.67894667
1979.123287671233,33.03414699
1979.2,62.55604272
1979.2849315068493,51.07003184
1979.3671232876711,48.69688909
1979.4520547945206,72.61816795
1979.5342465753424,65.21396259
1979.6191780821919,53.91780313
1979.704109589041,48.03240913
1979.786301369863,36.35654683
1979.8712328767124,29.99652428
1979.9534246575342,36.16669541
1980.0382513661202,29.42697002
1980.122950819672,30.28130141
1980.2021857923498,32.84429557
1980.2868852459017,41.9571637
1980.3688524590164,71.00443088
1980.4535519125684,57.33512868
1980.535519125683,57.24020297
1980.620218579235,47.747632
1980.704918032787,36.16669541
1980.7868852459017,18.79529053
1980.8715846994535,22.78217034
1980.9535519125684,25.44009021
1981.0383561643835,24.01620456
1981.123287671233,39.9637238
1981.2,45.18463783
1981.2849315068493,60.27782568
1981.3671232876711,70.05517378
1981.4520547945206,69.48561953
1981.5342465753424,58.37931149
1981.6191780821919,48.22226055
1981.704109589041,32.93922128
1981.786301369863,23.25679889
1981.8712328767124,22.97202176
1981.9534246575342,14.99826214
1982.123287671233,25.81979305
1982.2,28.66756434
1982.2849315068493,31.13563279
1982.3671232876711,35.1225126
1982.4520547945206,32.36966702
1982.5342465753424,45.8491178
1982.6191780821919,40.53327806
1982.704109589041,20.21917617
1982.786301369863,26.2944216
1982.8712328767124,15.94751924
1982.9534246575342,13.09974794
1983.0383561643835,14.80841072
1983.123287671233,12.34034227
1983.2,29.90159857
1983.2849315068493,24.30098169
1983.3671232876711,30.66100424
1983.4520547945206,38.72968957
1983.6191780821919,36.64132396
1983.786301369863,34.64788405
1983.8712328767124,20.40902759
1983.9534246575342,15.18811356
1984.0382513661202,15.47289069
1984.122950819672,15.85259353
1984.2021857923498,21.07350756
1984.2868852459017,27.14875298
1984.7868852459017,16.32722207
1984.8715846994535,12.15049085
1984.9535519125684,17.18155346
1985.0383561643835,15.47289069
1985.123287671233,17.84603343
1985.2,19.08006766
1985.2849315068493,18.13081056
1985.3671232876711,26.00964447
1985.4520547945206,27.05382727
1985.5342465753424,26.2944216
1985.6191780821919,20.21917617
1985.704109589041,23.63650172
1985.786301369863,15.5678164
1985.8712328767124,14.04900504
1985.9534246575342,17.75110772
1986.0383561643835,12.81497081
1986.123287671233,16.42214778
1986.2,15.09318785
1986.2849315068493,22.68724463
1986.3671232876711,24.01620456
1986.4520547945206,30.75592995
1986.5342465753424,27.3386044
1986.6191780821919,23.16187318
1986.704109589041,21.73798753
1986.786301369863,10.44182807
1986.8712328767124,18.22573627
1986.9534246575342,12.90989652
1987.0383561643835,9.777348103
1987.123287671233,14.04900504
1987.2,16.42214778
1987.2849315068493,20.02932475
1987.3671232876711,22.4024675
1987.4520547945206,21.54813611
1987.5342465753424,27.14875298
1987.6191780821919,24.20605598
1987.704109589041,19.74454763
1987.786301369863,15.5678164
1987.8712328767124,15.09318785
1987.9534246575342,10.63167949
1988.0382513661202,14.52363359
1988.122950819672,16.99170204
1988.2021857923498,16.70692491
1988.2868852459017,20.59887901
1988.3688524590164,29.71174715
1988.4535519125684,23.73142743
1988.535519125683,22.68724463
1988.620218579235,20.12425046
1988.704918032787,13.85915362
1988.7868852459017,6.170171133
1988.8715846994535,10.44182807
1988.9535519125684,9.587496683
1989.0383561643835,12.34034227
1989.123287671233,13.57437649
1989.2,18.89021624
1989.2849315068493,23.06694747
1989.3671232876711,22.68724463
1989.4520547945206,27.43353011
1989.5342465753424,29.90159857
1989.6191780821919,32.27474131
1989.704109589041,24.20605598
1989.786301369863,12.34034227
1989.8712328767124,9.492570974
1990.123287671233,9.302719554
1990.2,16.32722207
1990.2849315068493,16.42214778
1990.3671232876711,24.58575882
1990.4520547945206,20.97858185
1990.5342465753424,24.11113027
1990.6191780821919,19.26991908
1990.704109589041,16.42214778
1990.786301369863,12.24541656
1990.8712328767124,9.207793844
1990.9534246575342,9.872273813
1991.0383561643835,10.53675378
1991.123287671233,10.06212523
1991.2,9.682422393
1991.2849315068493,16.99170204
1991.3671232876711,16.6119992
1991.4520547945206,21.92783895
1991.5342465753424,22.59231892
1991.6191780821919,27.81323295
1991.704109589041,17.65618201
1991.786301369863,14.33378217
1991.8712328767124,6.834651101
1991.9534246575342,9.967199522
1992.0382513661202,10.06212523
1992.122950819672,8.448388166
1992.2021857923498,21.07350756
1992.2868852459017,16.51707349
1992.3688524590164,16.13737066
1992.4535519125684,18.22573627
1992.535519125683,27.14875298
1992.620218579235,13.38452507
1992.704918032787,11.39108517
1992.7868852459017,10.7266052
1992.9535519125684,8.448388166
1993.0383561643835,8.543313876
1993.123287671233,13.76422791
1993.2,16.6119992
1993.2849315068493,16.23229636
1993.3671232876711,23.4466503
1993.4520547945206,30.66100424
1993.5342465753424,17.18155346
1993.6191780821919,14.33378217
1993.704109589041,14.90333643
1993.786301369863,13.28959936
1993.8712328767124,15.85259353
1993.9534246575342,12.43526798
1994.0383561643835,10.7266052
1994.123287671233,19.74454763
1994.2,18.41558769
1994.2849315068493,12.81497081
1994.3671232876711,17.5612563
1994.4520547945206,14.23885646
1994.5342465753424,23.4466503
1994.6191780821919,17.75110772
1994.704109589041,13.28959936
1994.786301369863,11.48601088
1994.8712328767124,9.587496683
1994.9534246575342,11.10630804
1995.0383561643835,12.34034227
1995.123287671233,10.91645662
1995.2,13.09974794
1995.2849315068493,14.79891815
1995.3671232876711,19.18448594
1995.4520547945206,17.921974
1995.5342465753424,21.13046299
1995.6191780821919,18.2162437
1995.704109589041,12.06505771
1995.786301369863,15.64375696
1995.8712328767124,12.4922234
1995.9534246575342,8.467373308
1996.0382513661202,8.353462457
1996.122950819672,13.71676506
1996.2021857923498,17.34292717
1996.2868852459017,14.98876957
1996.3688524590164,15.04572499
1996.4535519125684,18.62442425
1996.535519125683,14.79891815
1996.620218579235,17.02967233
1996.704918032787,16.7448952
1996.7868852459017,9.881766383
1996.8715846994535,7.850356195
1996.9535519125684,7.584564208
1997.0383561643835,5.714527726
1997.123287671233,10.80254577
1997.2,10.30893208
1997.2849315068493,16.64047692
1997.3671232876711,13.57437649
1997.4520547945206,14.28631932
1997.5342465753424,19.36484479
1997.6191780821919,19.37433736
1997.704109589041,17.40937517
1997.786301369863,10.9544269
1997.8712328767124,12.9193891
1997.9534246575342,10.58421664
1998.0383561643835,11.62839944
1998.123287671233,12.02708742
1998.2,9.720392677
1998.2849315068493,14.79891815
1998.3671232876711,16.73540263
1998.4520547945206,15.19760613
1998.5342465753424,17.95045171
1998.6191780821919,18.50102083
1998.704109589041,11.04935261
1998.786301369863,7.489638498
1998.8712328767124,9.16982356
1998.9534246575342,7.80289334
1999.123287671233,10.38487265
1999.2,9.122360706
1999.2849315068493,12.7864931
1999.3671232876711,12.94786681
1999.4520547945206,16.44113293
1999.5342465753424,16.26077408
1999.6191780821919,12.24541656
1999.704109589041,10.14755837
1999.786301369863,9.141345848
1999.8712328767124,10.01466238
1999.9534246575342,7.575071637
2000.0382513661202,8.268029318
2000.122950819672,8.989464712
2000.2021857923498,9.350182409
2000.2868852459017,10.06212523
2000.3688524590164,13.92560162
2000.4535519125684,11.2486966
2000.535519125683,11.03036747
2000.620218579235,11.49550345
2000.704918032787,11.29615946
2000.7868852459017,9.093882993
2000.9535519125684,6.23661913
2001.0383561643835,8.343969886
2001.123287671233,10.3658875
2001.2,8.467373308
2001.2849315068493,9.027434996
2001.3671232876711,12.03657999
2001.4520547945206,10.92594919
2001.5342465753424,10.61269435
2001.6191780821919,11.33412974
2001.704109589041,10.37538007
2001.786301369863,12.16947599
2001.8712328767124,8.619254444
2001.9534246575342,8.628747015
2002.0383561643835,6.701755107
2002.123287671233,7.261816795
2002.2,7.337757363
2002.2849315068493,13.70727249
2002.3671232876711,11.27717432
2002.4520547945206,11.58093659
2002.5342465753424,13.57437649
2002.6191780821919,12.80547824
2002.704109589041,11.04935261
2002.786301369863,7.356742505
2002.8712328767124,5.761990581
2002.9534246575342,8.28701446
2003.0383561643835,8.790120722
2003.2849315068493,11.45753317
2003.3671232876711,11.91317657
2003.4520547945206,12.84344853
2003.6191780821919,13.1472108
2003.704109589041,10.33740979
2003.786301369863,7.964267047
2003.8712328767124,6.834651101
2003.9534246575342,5.705035155
2004.0382513661202,8.77113558
2004.122950819672,6.521396259
2004.2021857923498,9.549526399
2004.2868852459017,9.872273813
2004.3688524590164,15.2735467
2004.4535519125684,13.5079285
2004.535519125683,16.88728376
2004.620218579235,16.51707349
2004.704918032787,8.324984744
2004.7868852459017,6.948561953
2004.9535519125684,9.397645264
2005.2,9.540033828
2005.2849315068493,8.163611037
2005.3671232876711,10.80254577
2005.4520547945206,12.79598567
2005.5342465753424,12.69156739
2005.6191780821919,11.99860971
2005.704109589041,9.141345848
2005.786301369863,10.27096179
2005.8712328767124,8.011729902
2005.9534246575342,6.682769965
2006.0383561643835,7.015009949
2006.123287671233,9.672929822
2006.2,6.53088883
2006.2849315068493,11.56195145
2006.3671232876711,8.837583576
2006.4520547945206,13.74524277
2006.5342465753424,14.24834903
2006.6191780821919,12.99532966
2006.704109589041,10.12857323
2006.8712328767124,8.315492173
2006.9534246575342,8.182596179
2007.0383561643835,6.701755107
2007.123287671233,7.774415627
2007.2,9.321704696
2007.2849315068493,8.049700186
2007.3671232876711,8.837583576
2007.4520547945206,14.11545304
2007.5342465753424,9.426122977
2007.6191780821919,9.615974396
2007.704109589041,9.302719554
2007.786301369863,7.850356195
2007.8712328767124,6.682769965
2007.9534246575342,7.916804192
2008.0382513661202,7.195368798
2008.122950819672,8.628747015
2008.2021857923498,6.416977978
2008.2868852459017,10.18552865
2008.3688524590164,11.74231029
2008.4535519125684,13.60285421
2008.535519125683,11.48601088
2008.620218579235,8.09716304
2008.704918032787,12.04607257
2008.7868852459017,9.815318387
2008.8715846994535,6.578351685
2009.0383561643835,8.068685328
2009.123287671233,7.821878482
2009.2,9.729885248
2009.3671232876711,12.08404285
2009.4520547945206,12.9193891
2009.5342465753424,12.73903025
2009.6191780821919,13.94458676
2009.704109589041,11.62839944
2009.786301369863,8.714180154
2009.8712328767124,7.423190501
2009.9534246575342,7.80289334
2010.0383561643835,7.489638498
2010.123287671233,7.89781905
2010.2,8.173103608
2010.2849315068493,12.27389427
2010.3671232876711,13.89712391
2010.4520547945206,11.78028058
2010.5342465753424,12.62511939
2010.6191780821919,11.85622115
2010.704109589041,7.764923056
2010.786301369863,7.812385911
2010.8712328767124,5.610109445
2010.9534246575342,6.23661913
2011.0383561643835,4.698822632
2011.123287671233,6.749217962
2011.2,9.502063545
2011.2849315068493,10.19502123
2011.3671232876711,12.83395596
2011.4520547945206,11.33412974
2011.5342465753424,11.71383258
2011.6191780821919,8.847076147
2011.704109589041,7.318772221
2011.786301369863,6.901099098
2011.9534246575342,6.473933404
2012.0382513661202,5.306347174
2012.122950819672,7.859848766
2012.2021857923498,6.360022552
2012.2868852459017,11.47651831
2012.3688524590164,12.30237198
2012.4535519125684,10.27096179
2012.535519125683,10.75508291
2012.620218579235,7.973759618
2012.704918032787,7.859848766
2012.7868852459017,6.103723136
2012.8715846994535,4.214701512
2012.9535519125684,4.850703767
2013.0383561643835,4.38556779
2013.123287671233,7.755430485
2013.2,7.594056779
2013.2849315068493,7.89781905
2013.3671232876711,11.2486966
2013.4520547945206,12.16947599
2013.5342465753424,12.07455028
2013.6191780821919,10.80254577
2013.704109589041,7.233339082
2013.786301369863,5.913871717
2013.8712328767124,5.211421464
2013.9534246575342,6.929576811
2014.123287671233,7.50862364
2014.2849315068493,9.881766383
2014.3671232876711,10.45132064
2014.4520547945206,8.562299018
2014.5342465753424,11.2486966
2014.6191780821919,8.400925312
2014.704109589041,8.48635845
2014.786301369863,5.287362032
2014.8712328767124,4.651359777
2014.9534246575342,6.084737994
2015.0383561643835,4.983599761
2015.123287671233,5.182943752
2015.2,6.312559697
2015.2849315068493,8.078177899
2015.3671232876711,9.634959538
2015.4520547945206,11.07783033
2015.5342465753424,8.087670469
2015.6191780821919,9.682422393
2015.704109589041,7.964267047
2015.786301369863,6.132200849
2015.8712328767124,4.565926638
2015.9534246575342,4.319119793
2016.0382513661202,5.135480897
2016.122950819672,7.11942823
2016.2021857923498,8.116148182
2016.2868852459017,7.926296763
2016.3688524590164,10.93544176
2016.4535519125684,10.93544176
2016.535519125683,10.4323355
2016.620218579235,9.710900106
2016.704918032787,8.866061289
2016.7868852459017,7.774415627
2016.8715846994535,6.939069382
2016.9535519125684,5.258884319
2017.0383561643835,7.859848766
2017.123287671233,5.676557442
2017.2,7.518116211
2017.2849315068493,9.615974396
2017.3671232876711,10.93544176
2017.4520547945206,10.7930532
2017.5342465753424,10.30893208
2017.6191780821919,7.660504776
2017.704109589041,7.423190501
2017.786301369863,8.695195012
2017.8712328767124,6.416977978
2017.9534246575342,5.211421464
2018.0383561643835,5.0690329
2018.123287671233,6.663784823
2018.2,6.654292252
2018.2849315068493,8.049700186
2018.3671232876711,13.6693022
2018.4520547945206,14.29581189
2018.5342465753424,14.89384386
2018.6191780821919,14.28631932
2018.704109589041,10.25197665
2018.786301369863,6.379007694
2018.8712328767124,5.059540329
2018.9534246575342,5.040555187
2019.0383561643835,5.951842
2019.123287671233,6.303067126
2019.2,8.400925312
2019.2849315068493,13.38452507
2019.3671232876711,12.36881998
2019.4520547945206,10.83102348
2019.5342465753424,12.65359711
2019.6191780821919,10.16654351
2019.704109589041,10.12857323
2019.786301369863,6.844143672
2019.8712328767124,5.486706023
2019.9534246575342,5.534168878
2020.0382513661202,6.654292252
2020.122950819672,4.442523216
2020.2021857923498,4.613389493
2020.3688524590164,8.67620987
2020.4535519125684,12.88141881
2020.535519125683,10.40385779
2020.620218579235,10.61269435
2020.704918032787,7.147905943
2020.7868852459017,6.910591669
2020.8715846994535,4.58491178
2020.9535519125684,4.936136906
2021.0383561643835,4.822226055
2021.123287671233,6.82515853
2021.2,9.473585832
2021.2849315068493,8.67620987
2021.3671232876711,8.391432741
2021.4520547945206,13.0807628
2021.5342465753424,12.28338684
2021.6191780821919,8.790120722
2021.704109589041,7.783908198
2021.786301369863,7.271309366
2021.8712328767124,5.524676307
2021.9534246575342,4.622882064
2022.0383561643835,5.182943752
2022.123287671233,6.04676771
2022.2,11.30565203
2022.2849315068493,11.86571372
2022.3671232876711,11.61890687
2022.4520547945206,11.18224861
2022.5342465753424,10.84051605
2022.6191780821919,12.4922234
2022.704109589041,8.125640753
2022.786301369863,7.128920801
2022.8712328767124,6.065752852
2022.9534246575342,5.439243168
2023.0383561643835,5.733512868
2023.123287671233,5.743005439
2023.2,8.495851021
2023.2849315068493,7.812385911
2023.4520547945206,13.15670337
2023.5342465753424,7.783908198
2023.6191780821919,9.910244096
2023.704109589041,10.04314009
2023.786301369863,4.138760944
2023.8712328767124,4.452015787
